# run lumi evt seed tc cls df00 df01 df02 df03 df04 df05 df06 df07 df08 df09 df10 df11 df12 df13 df14 df15 df16 df17 df18 df19 df20 df21
1 32 3109 637 211 0 0.542963 0.0246196 0.000302745 0.000587452 0.000227407 0.0237341 3.76919 5.91481 5.91481 -30 6 12 28.7214 0.524007 0.0976321 3 1 0 0 1 4 2
1 32 3109 656 211 0 -0.0533083 0.0437296 0.000273968 0.00172518 0.000345438 0.0967043 1.26646 -4.03759 5.50196 -30 6 12 28.7214 0.524007 0.0976321 3 1 0 0 1 3 2
1 32 3109 522 215 0 -0.0324807 1.59442 0.00184422 0.00146818 0.00260542 0.0786576 0.810175 6.35734 6.35734 -30 7 14 34.3366 -0.059213 1.56989 4 2 0 1 1 1 2
1 32 3109 359 219 0 0.0285601 0.5405 0.000791914 0.00141524 0.00662258 -0.0775131 1.76153 -2.04214 6.00929 -30 6 12 28.5019 0.39482 0.514411 3 1 0 0 1 4 1
1 32 3109 732 221 0 -0.0347105 0.594083 0.000943852 0.00164362 4.03948e-05 -0.0922138 0.969638 2.7198 5.11706 -30 6 12 28.4159 -0.000404942 0.595942 3 1 0 0 1 4 3
1 32 3109 740 221 0 0.0276735 0.567866 0.00080369 0.0013954 0.217402 -0.080445 2.88817 6.42587 6.42587 -30 6 12 28.4159 -0.000404942 0.595942 3 1 0 0 1 4 3
1 32 3109 742 221 0 0.0952397 0.710564 0.000965598 0.00140589 0.000106973 -0.0687936 5.54123 -0.500328 6.03813 -30 6 12 28.4159 -0.000404942 0.595942 3 1 0 0 1 3 3
1 32 3109 206 223 0 0.280529 0.798837 0.000655571 0.0009016 0.000269534 -0.0427547 3.203 6.68034 6.68034 -30 6 12 28.3302 0.265813 0.709183 3 1 0 0 1 3 1
1 32 3109 444 226 0 0.0959668 0.0588085 0.000312862 0.00121463 0.000410443 0.066706 3.20854 6.29782 6.29782 -30 6 12 28.2401 0.0774122 0.0041432 3 1 0 0 1 1 1
1 32 3109 1619 228 1 0.0355629 2.258 0.00247495 0.00141713 0.00190825 -0.042949 12.7743 -2.51679 0.389004 3.79368 6 12 29.0253 0.0888805 2.2922 3 28 0 0 0 1 43
1 32 3109 1634 228 2 -0.0692554 2.18613 0.00293307 0.00195852 0.00571913 -0.0780623 4.32338 -6.50498 -1.64943 -0.129309 6 12 29.0253 0.0888805 2.2922 3 3 0 0 1 1 43
1 32 3109 1655 228 0 0.105902 2.24861 0.00347115 0.00124842 31.5791 0.0362874 18.4657 5.45712 5.45712 3.1403 6 12 29.0253 0.0888805 2.2922 3 12 0 0 1 1 43
1 32 3109 612 230 0 0.0269209 1.07625 0.00156225 0.00178954 0.00178856 0.0822399 1.9901 6.50845 6.50845 -30 6 12 29.0007 0.0538144 1.05349 3 1 0 0 1 3 1
1 32 3109 750 240 0 -0.0157112 0.0182332 0.000200406 0.00158324 0.000362168 -0.0869524 0.906043 6.30918 6.30918 -30 6 12 33.7072 -0.0327068 0.00138107 4 1 0 0 1 1 1
1 32 3109 666 244 0 -0.0858523 0.84665 0.00143703 0.00198173 0.00195207 0.103303 3.19353 6.18756 6.18756 -30 6 12 29.0779 -0.0790705 0.777234 3 1 0 0 1 1 1
1 32 3109 665 245 0 -0.0581034 0.85789 0.00166484 0.00202683 0.00289411 -0.0993036 2.0647 6.8539 6.8539 -30 5 10 27.3887 -0.0365455 0.86676 3 1 0 0 1 1 2
1 32 3109 700 245 1 -0.0933626 0.824554 0.00152352 0.00213182 0.00204609 0.105808 0.521203 -3.42758 -0.713924 1.87474 5 10 27.3887 -0.0365455 0.86676 3 1 0 0 1 1 2
1 32 3109 449 258 0 0.539306 1.09253 0.000649459 0.000466196 27.3612 0.0258786 8.39708 -3.01934 6.37373 4.63855 5 10 27.206 -0.0703158 0.992975 3 1 0 0 1 2 1
1 32 3109 113 259 1 0.112797 1.00084 0.00118545 0.00136471 6.29272e-05 -0.0638453 3.36469 3.8598 3.8598 4.91034 5 10 27.1846 -0.00399696 1.02307 3 1 0 0 1 4 2
1 32 3109 146 259 0 -0.0915126 1.14618 0.00199795 0.00228162 0.000428593 0.10606 1.38034 -2.46759 5.18426 -30 5 10 27.1846 -0.00399696 1.02307 3 1 0 0 1 4 2
1 32 3109 546 267 0 0.00304797 1.81124 0.0019317 0.00144754 0.00016795 0.0723792 1.83591 5.86156 5.86156 3.94883 6 12 28.4763 0.00520756 1.78875 3 6 0 0 0 1 6
1 32 3109 2208 271 1 -0.0698352 2.06161 0.00240102 0.00162397 0.00140283 0.0797815 10.1592 -0.0225481 0.605652 3.36898 6 12 34.4517 0.311677 2.01755 4 2 0 0 0 2 38
1 32 3109 4519 271 1 0.23796 2.05275 0.00162216 0.000911707 7.55899e-06 -0.0439452 24.4 -1.35398 -0.36286 3.17064 6 12 34.4517 0.311677 2.01755 4 4 0 0 0 2 38
1 32 3109 4535 271 1 -0.0732757 1.97141 0.00221722 0.00177107 0.190052 -0.100512 24.95 -1.54756 0.770769 4.43187 6 12 34.4517 0.311677 2.01755 4 4 0 0 0 2 38
1 32 3109 4573 271 0 0.361735 2.04028 0.000956376 0.000552242 0.000228665 0.026396 24.95 5.1462 5.1462 -30 6 12 34.4517 0.311677 2.01755 4 1 0 0 1 2 38
1 32 3109 441 272 1 0.106517 1.10884 0.0013146 0.00145546 2.44453e-05 -0.0666058 0.353295 -1.30867 -0.121709 2.87749 5 10 26.9286 -0.0788777 1.09018 3 1 0 0 1 1 1
1 32 3109 923 273 1 0.274549 2.21978 0.00245863 0.000950505 0.000689065 -0.0300592 11.5056 -0.608537 1.8296 5.67488 5 10 26.9263 -0.0315003 2.28501 3 5 0 0 0 1 29
1 32 3109 5742 273 1 -0.0825213 2.3854 0.00305357 0.00178068 11.4704 0.0853316 32.645 -2.21319 -0.70826 -0.00529456 5 10 26.9263 -0.0315003 2.28501 3 14 0 0 0 1 29
1 32 3109 240 276 0 0.0679834 1.56166 0.00143424 0.00121968 10.3029 0.0640372 9.54313 5.86903 5.86903 -30 5 10 26.8641 0.0788491 1.59102 3 1 0 0 1 2 1
1 32 3109 337 298 1 -0.0837194 1.51756 0.0018058 0.00179624 0.00188405 0.10604 6.0368 0.904878 0.904878 0.716188 5 10 26.5261 0.122989 1.51024 3 3 0 0 1 2 7
1 32 3109 341 298 0 0.111941 1.49027 0.00122677 0.00110338 4.48136 0.0629524 8.21984 5.94691 5.94691 -30 5 10 26.5261 0.122989 1.51024 3 2 0 1 1 1 7
1 32 3109 175 299 0 0.121108 1.13943 0.00107484 0.00111362 25.2664 -0.0650357 7.6651 2.30725 6.37535 5.23789 5 10 26.5076 -0.00368738 1.22109 3 1 0 0 1 5 1
1 32 3109 206 305 0 0.280529 0.798837 0.000655571 0.0009016 0.000269534 -0.0427547 3.203 -0.361035 6.68034 -30 5 10 26.4229 -0.0887385 0.704156 3 1 0 0 1 3 1
1 32 3109 2017 313 1 -0.0945089 2.46679 0.00544991 0.00194872 0.000144563 -0.0561163 13.8399 -0.181897 -0.181897 -0.750238 5 10 26.2251 0.190035 2.36998 3 2 0 0 0 1 73
1 32 3109 2083 313 1 -0.0921021 2.3608 0.0048429 0.00203624 0.000849069 0.0641998 11.6508 -1.01685 1.99082 1.95486 5 10 26.2251 0.190035 2.36998 3 19 0 0 0 1 73
1 32 3109 2378 314 2 -0.0930968 1.81675 0.00208343 0.00178633 0.00819658 0.111056 3.27959 -0.0647129 1.02951 1.93491 5 10 26.207 -0.0581885 1.88373 3 4 0 0 1 1 4
1 32 3109 149 325 0 0.033411 1.16639 0.00162013 0.00179837 0.00172096 -0.0785976 3.68075 -4.21085 5.61516 -30 6 12 29.9707 0.156037 1.16719 3 1 0 0 1 5 1
1 32 3109 684 328 0 0.140908 1.33787 0.00107509 0.00105612 80.3598 -0.0602469 10.7749 -3.39928 6.51905 -30 5 10 25.7396 -0.00666509 1.41236 3 1 0 0 1 4 2
1 32 3109 697 328 1 0.0301829 1.40941 0.00146723 0.00142224 31.5625 0.0797771 9.97557 0.984613 1.11482 -30 5 10 25.7396 -0.00666509 1.41236 3 1 0 0 1 5 2
1 32 3109 382 332 1 -0.0958276 1.30325 0.00181304 0.00185656 0.00461417 -0.106338 4.23293 -0.0924489 -0.0924489 4.20753 5 10 25.8179 0.0942828 1.39417 3 1 0 0 1 1 1
1 32 3109 11 335 0 0.0485476 0.374548 0.000564175 0.00130937 0.000212531 -0.0737098 3.12279 6.04134 6.04134 -30 6 12 30.359 0.0293354 0.2985 3 1 0 0 1 2 2
1 32 3109 15 335 0 0.184708 0.267627 0.000409591 0.0010475 0.12063 0.0539833 3.38875 -2.23219 6.84221 -30 6 12 30.359 0.0293354 0.2985 3 1 0 0 1 2 2
1 32 3109 702 341 0 0.0973958 1.67868 0.00149087 0.00113779 0.00188286 0.0624555 4.98475 6.17648 6.17648 -30 5 10 25.5015 0.113037 1.66382 3 2 0 1 0 1 2
1 32 3109 539 346 1 0.269795 1.74679 0.00152552 0.000712379 5.76294 0.0337804 9.02278 -0.440141 5.02511 5.36574 6 12 28.9236 -0.0216669 1.75281 3 6 0 0 0 1 9
1 32 3109 7 347 0 0.694797 1.10335 0.000725274 0.000429801 0.000420869 -0.0166461 2.82644 5.61069 5.61069 -30 5 10 25.2893 0.672856 1.09411 3 1 0 0 1 2 1
1 32 3109 620 349 0 0.665333 0.182017 0.00035069 0.000403189 0.000390448 -0.0181342 5.18081 3.62524 3.62524 -30 6 12 27.8383 0.629051 0.0654945 3 1 0 0 1 2 2
1 32 3109 637 349 0 0.542963 0.0246196 0.000302745 0.000587452 0.000227407 0.0237341 3.76919 -2.53324 5.91481 -30 6 12 27.8383 0.629051 0.0654945 3 1 0 0 1 4 2
1 32 3109 2208 354 1 -0.0698352 2.06161 0.00240102 0.00162397 0.00140283 0.0797815 10.1592 0.605652 0.605652 3.36898 6 12 28.1707 0.138247 2.11007 3 2 0 0 0 2 36
1 32 3109 4519 354 1 0.23796 2.05275 0.00162216 0.000911707 7.55899e-06 -0.0439452 24.4 -2.055 -0.36286 3.17064 6 12 28.1707 0.138247 2.11007 3 4 0 0 0 2 36
1 32 3109 4535 354 1 -0.0732757 1.97141 0.00221722 0.00177107 0.190052 -0.100512 24.95 -3.90223 0.770769 4.43187 6 12 28.1707 0.138247 2.11007 3 4 0 0 0 2 36
1 32 3109 4573 354 0 0.361735 2.04028 0.000956376 0.000552242 0.000228665 0.026396 24.95 -1.66227 5.1462 -30 6 12 28.1707 0.138247 2.11007 3 1 0 0 1 2 36
1 32 3109 113 357 1 0.112797 1.00084 0.00118545 0.00136471 6.29272e-05 -0.0638453 3.36469 -0.399212 3.8598 4.91034 5 10 25.067 0.475832 0.99107 3 1 0 0 1 4 1
1 32 3109 2359 359 1 0.0486371 2.26522 0.0028818 0.00143757 4.248e-06 -0.0478575 11.0937 -1.61219 2.09321 1.8124 6 12 28.5285 -0.0691665 2.26442 3 42 0 0 0 1 56
1 32 3109 2394 359 0 -0.0949548 2.3147 0.00301518 0.00177628 0.00042325 0.0689637 7.3832 1.28074 1.28074 0.813853 6 12 28.5285 -0.0691665 2.26442 3 14 0 0 0 1 56
1 32 3109 4 365 0 -0.0863245 0.961077 0.00166338 0.00210702 0.00209741 -0.0999638 2.50212 6.32981 6.32981 -30 5 10 26.6149 -0.0821537 0.902537 3 1 0 0 1 1 1
1 32 3109 206 367 0 0.280529 0.798837 0.000655571 0.0009016 0.000269534 -0.0427547 3.203 -2.5333 6.68034 -30 5 10 26.66 -0.0841955 0.907676 3 1 0 0 1 3 1
1 32 3109 610 369 0 0.11578 1.73902 0.00179725 0.00126934 3.04174e-05 -0.0600756 5.17731 5.70596 5.70596 -30 6 12 28.6753 0.0866282 1.7131 3 1 0 0 1 1 1
1 32 3109 359 370 0 0.0285601 0.5405 0.000791914 0.00141524 0.00662258 -0.0775131 1.76153 -2.79035 6.00929 -30 6 12 27.8373 0.948563 0.604066 3 1 0 0 1 4 3
1 32 3109 371 370 0 0.471314 0.650229 0.000542511 0.000594736 0.000333236 -0.0280144 2.15291 0.949268 5.72967 -30 6 12 27.8373 0.948563 0.604066 3 1 0 0 1 5 3
1 32 3109 376 370 0 0.965278 0.666049 0.000419963 0.000211618 0.000379337 0.00890147 2.11199 4.03099 4.03099 -30 6 12 27.8373 0.948563 0.604066 3 1 0 0 1 5 3
1 32 3109 422 371 0 -0.0412704 1.36641 0.00164183 0.00171773 29.3711 -0.0974041 8.64684 6.21638 6.21638 -30 5 10 25.4941 -0.0228649 1.40892 3 1 0 0 1 3 1
1 32 3109 90 383 0 -0.0703233 1.48288 0.00179326 0.00168553 0.00619329 0.104776 0.906043 5.2318 5.2318 5.63917 6 12 28.6052 -0.0408154 1.43979 3 1 0 0 1 1 1
1 32 3109 1907 385 1 -0.0902388 1.89541 0.00212641 0.00174955 31.595 -0.084432 12.2709 -3.87782 0.520251 0.871977 6 12 28.4034 0.0966097 1.9926 3 3 0 0 1 2 17
1 32 3109 1935 385 1 -0.0829244 2.03449 0.00256956 0.0016772 45.1759 0.0716351 14.0192 1.01555 1.01555 2.51264 6 12 28.4034 0.0966097 1.9926 3 2 0 0 0 1 17
1 32 3109 178 386 0 0.0473329 0.546178 0.000811495 0.00146871 0.000146212 0.0738607 4.75804 6.05406 6.05406 -30 6 12 29.3169 0.0347497 0.441418 3 1 0 0 1 2 1
1 32 3109 630 389 0 -0.03133 0.380864 0.000649245 0.00158282 0.20988 -0.0883988 2.99385 6.05614 6.05614 -30 6 12 28.8406 -0.0554627 0.415492 3 1 0 0 1 2 1
1 32 3109 86 395 0 -0.0754599 0.982669 0.00171532 0.00213085 0.00209693 0.0978877 0.290334 6.09738 6.09738 -30 6 12 29.8923 -0.0536645 0.946967 3 1 0 0 1 1 2
1 32 3109 87 395 1 -0.0834904 0.883377 0.00156075 0.00204743 0.00201491 0.100735 2.16749 3.29779 3.29779 3.28331 6 12 29.8923 -0.0536645 0.946967 3 1 0 0 1 1 2
1 32 3109 732 396 0 -0.0347105 0.594083 0.000943852 0.00164362 4.03948e-05 -0.0922138 0.969638 -0.0516063 5.11706 -30 6 12 25.4875 0.0871633 0.590145 3 1 0 0 1 4 3
1 32 3109 740 396 0 0.0276735 0.567866 0.00080369 0.0013954 0.217402 -0.080445 2.88817 0.514865 6.42587 -30 6 12 25.4875 0.0871633 0.590145 3 1 0 0 1 4 3
1 32 3109 742 396 0 0.0952397 0.710564 0.000965598 0.00140589 0.000106973 -0.0687936 5.54123 6.03813 6.03813 -30 6 12 25.4875 0.0871633 0.590145 3 1 0 0 1 3 3
1 32 3109 2098 416 0 0.404764 2.15837 0.00199892 0.000661571 0.000246972 -0.0235027 8.05666 3.70451 3.70451 5.1176 5 10 22.3117 0.431267 2.12414 2 9 0 0 0 1 9
1 32 3109 715 426 0 0.548214 0.660712 0.000482767 0.000481372 0.000421975 -0.0233298 0.701986 -2.24794 2.71308 -30 5 10 22.1605 0.0997792 0.615204 2 1 0 0 1 3 1
1 32 3109 704 453 0 -0.0282787 0.490772 0.000814425 0.00157865 0.728161 -0.0892296 3.69776 6.2207 6.2207 -30 5 10 21.8501 -0.056776 0.534147 2 1 0 0 1 1 2
1 32 3109 715 453 0 0.548214 0.660712 0.000482767 0.000481372 0.000421975 -0.0233298 0.701986 -0.516186 2.71308 -30 5 10 21.8501 -0.056776 0.534147 2 1 0 0 1 3 2
1 32 3109 2328 456 1 -0.0973705 2.02612 0.00226475 0.00159936 31.7402 0.0751092 15.1866 0.314611 0.577125 5.71668 5 10 21.8263 -0.0137122 2.00573 2 1 0 0 1 2 20
1 32 3109 2331 456 0 -0.0637202 2.01635 0.00214161 0.00170693 0.000646098 0.0781821 8.98072 5.25262 5.25262 -30 5 10 21.8263 -0.0137122 2.00573 2 9 0 2 0 3 20
1 32 3109 4711 457 1 0.0627178 2.42847 0.00387983 0.00186097 9.13295 0.0458717 26.2 -0.599325 -0.297339 -1.56141 5 10 21.7947 0.167951 2.36746 2 28 0 0 0 1 187
1 32 3109 4722 457 1 0.32184 2.38104 0.0032147 0.000748111 89.1781 0.0220093 25.65 -0.68308 0.600687 2.03574 5 10 21.7947 0.167951 2.36746 2 93 0 0 0 1 187
1 32 3109 4802 457 1 -0.0882725 2.35356 0.00379446 0.00216062 65.6097 0.068522 25.65 1.97878 1.97878 1.24097 5 10 21.7947 0.167951 2.36746 2 13 0 0 0 1 187
1 32 3109 7511 457 1 -0.0603154 2.28939 0.00287426 0.00182584 214.79 -0.0801579 31.945 -1.04006 2.98631 1.62072 5 10 21.7947 0.167951 2.36746 2 29 0 0 0 1 187
1 32 3109 7589 457 1 -0.0887805 2.40507 0.0030503 0.00161224 98.1469 0.0815258 32.645 -2.3696 -1.66505 -0.490143 5 10 21.7947 0.167951 2.36746 2 15 0 0 0 1 187
1 32 3109 637 465 0 0.542963 0.0246196 0.000302745 0.000587452 0.000227407 0.0237341 3.76919 -1.62741 5.91481 -30 5 10 21.6889 -0.0348966 0.0328443 2 1 0 0 1 4 2
1 32 3109 656 465 0 -0.0533083 0.0437296 0.000273968 0.00172518 0.000345438 0.0967043 1.26646 5.50196 5.50196 -30 5 10 21.6889 -0.0348966 0.0328443 2 1 0 0 1 3 2
1 32 3109 502 470 0 -0.0435737 0.689539 0.00111347 0.00174085 8.62626 -0.0914304 6.19569 6.3579 6.3579 5.15524 5 10 21.6127 -0.0276842 0.765001 2 2 0 0 0 1 2
1 32 3109 2325 471 0 -0.0945338 1.7838 0.0020043 0.00178415 52.3604 0.0892491 13.4816 6.0156 6.0156 4.70035 5 10 21.6078 -0.0758626 1.82601 2 4 0 0 0 1 28
1 32 3109 275 477 0 0.0650769 0.369949 0.000564097 0.00134902 0.000226448 0.0708962 1.89718 5.89416 5.89416 -30 5 10 21.5468 0.0434892 0.310157 2 1 0 0 1 2 1
1 32 3109 724 480 0 -0.0654934 0.0560366 0.000312928 0.00178467 0.000439084 0.0966505 1.05622 6.78105 6.78105 -30 5 10 21.5175 -0.0703414 0.0373952 2 1 0 0 1 1 1
1 32 3109 733 482 0 -0.0112204 0.740993 0.00109194 0.00162736 0.783948 0.0871146 3.79782 6.1556 6.1556 -30 6 12 29.7201 -0.0352105 0.766071 3 1 0 0 1 1 2
1 32 3109 743 482 0 0.174424 0.814209 0.000919748 0.00115083 9.86805 0.0579348 6.4825 -1.63382 5.95515 -30 6 12 29.7201 -0.0352105 0.766071 3 1 0 0 1 2 2
1 32 3109 57 487 0 -0.0606225 0.556775 0.000932886 0.00171423 0.409577 0.0982155 2.91821 2.40561 4.54941 -30 5 10 21.4314 -0.089077 0.524334 2 1 0 0 1 2 2
1 32 3109 58 487 0 -0.0874744 0.452231 0.000804822 0.00176477 1.59052 0.104245 4.85738 6.62263 6.62263 -30 5 10 21.4314 -0.089077 0.524334 2 1 0 0 1 2 2
1 32 3109 533 490 0 0.114592 0.205727 0.000362378 0.00115635 0.000311388 -0.0631982 4.94054 6.7253 6.7253 -30 6 12 27.9951 0.102743 0.10183 3 1 0 0 1 3 1
1 32 3109 549 491 1 0.218196 0.375275 0.000438254 0.000932169 0.315814 -0.0496987 3.28863 0.546836 0.546836 2.86536 6 12 26.9628 -0.0808841 0.365532 3 1 0 0 1 3 1
1 32 3109 517 495 1 -0.0949464 1.63554 0.00201952 0.00178578 2.48637 -0.0895172 7.80072 -0.189789 -0.189789 2.22486 5 10 21.3479 0.0296696 1.50627 2 1 0 0 1 2 1
1 32 3109 373 520 0 0.224904 1.01025 0.00101811 0.00107662 0.000155101 0.0493718 1.29491 6.74781 6.74781 -30 5 10 21.1608 0.185601 0.989752 2 1 0 0 1 1 1
1 32 3109 331 524 0 0.00313443 0.616368 0.000910711 0.0015351 0.000955703 -0.0841874 3.79824 -3.00543 6.07102 -30 5 10 21.1267 0.505516 0.531902 2 1 0 0 1 2 2
1 32 3109 345 524 0 0.531529 0.588162 0.000447038 0.000499322 0.000424536 0.0251888 1.45131 6.53384 6.53384 -30 5 10 21.1267 0.505516 0.531902 2 1 0 0 1 2 2
1 32 3109 4403 528 1 0.0834182 2.2889 0.00316618 0.00149839 129.451 -0.046275 25.65 1.68081 2.46125 2.63771 6 12 28.9353 0.0103488 2.30162 3 8 0 0 0 1 22
1 32 3109 608 530 0 0.0565603 0.602146 0.000827095 0.00137175 19.7913 0.0766613 9.97361 6.62273 6.62273 -30 5 10 21.0366 0.0498619 0.728453 2 1 0 0 1 1 1
1 32 3109 585 547 0 -0.0687729 0.0506569 0.000297239 0.00177824 0.000428683 0.0959557 4.30981 6.34265 6.34265 -30 5 10 20.8513 -0.0793123 0.0346594 2 1 0 0 1 1 1
1 32 3109 626 559 0 0.259155 2.01511 0.00300529 0.000983675 0.000714657 -0.0324994 8.0859 3.5914 3.5914 4.49955 5 10 20.8451 0.279379 1.97557 2 10 0 0 0 1 10
1 32 3109 10 562 1 -0.0223512 1.6325 0.00200126 0.00168416 1.34817 0.0772706 7.47102 0.847445 0.847445 1.75542 5 10 20.5894 -0.00585118 1.64809 2 2 0 0 0 1 5
1 32 3109 16 562 0 0.029341 1.68036 0.00205427 0.00147854 2.05875e-05 0.0674475 0.941895 4.43143 4.43143 -30 5 10 20.5894 -0.00585118 1.64809 2 2 0 1 0 2 5
1 32 3109 756 562 1 0.0807888 1.69761 0.00137345 0.00111071 8.36978e-06 0.0630305 3.39163 1.55651 1.55651 5.82236 5 10 20.5894 -0.00585118 1.64809 2 1 0 0 1 2 5
1 32 3109 31 581 0 -0.0339881 1.58096 0.00171314 0.00164659 0.000506854 -0.0874296 4.85411 3.21059 3.21059 -30 5 10 25.0877 -0.0224646 1.5886 3 1 0 0 1 4 2
1 32 3109 1771 581 1 -0.00393233 1.70035 0.00184724 0.00162004 104.756 -0.0761046 13.1447 0.245898 0.245898 5.09964 5 10 25.0877 -0.0224646 1.5886 3 1 0 0 1 1 2
1 32 3109 756 584 1 0.0807888 1.69761 0.00137345 0.00111071 8.36978e-06 0.0630305 3.39163 0.00286832 1.55651 5.82236 5 10 25.1802 0.028233 1.77051 3 1 0 0 1 2 39
1 32 3109 2603 584 0 0.0731523 1.81502 0.00159592 0.00131441 30.4858 -0.0602104 12.7119 -2.54652 6.62963 -30 5 10 25.1802 0.028233 1.77051 3 2 0 1 1 4 39
1 32 3109 2117 585 0 -0.0138091 1.8419 0.0017533 0.00150597 0.00242261 0.091157 3.49045 4.38525 4.38525 -30 7 14 32.913 0.0234593 1.79973 4 1 0 0 1 1 1
1 32 3109 92 590 0 0.0396049 1.15627 0.00159477 0.00174681 0.00170127 -0.0778976 3.02834 0.179116 6.43082 -30 5 10 21.1328 -0.042285 1.23715 2 1 0 0 1 4 1
1 32 3109 225 592 0 -0.0801421 0.385013 0.000716872 0.00176608 1.19268 0.1035 5.41608 6.31672 6.31672 -30 5 10 25.8515 -0.088186 0.460808 3 1 0 0 1 1 1
1 32 3109 102 594 0 0.0347788 1.54845 0.00167215 0.00137728 2.30307e-06 0.0676313 2.49111 6.2832 6.2832 -30 6 12 33.0355 0.0346555 1.52589 4 2 0 1 0 1 2
1 32 3109 641 600 0 0.00363878 0.217504 0.000444246 0.00149603 0.223901 -0.0822711 6.05181 6.53164 6.53164 -30 5 10 21.1435 -0.0236917 0.315969 2 2 0 1 0 1 2
1 32 3109 92 602 0 0.0396049 1.15627 0.00159477 0.00174681 0.00170127 -0.0778976 3.02834 -3.27806 6.43082 -30 5 10 25.8255 0.0498862 1.09208 3 1 0 0 1 4 1
1 32 3109 16 606 0 0.029341 1.68036 0.00205427 0.00147854 2.05875e-05 0.0674475 0.941895 -0.921961 4.43143 -30 6 12 21.2927 0.168962 1.66151 2 2 0 1 0 2 13
1 32 3109 39 606 0 -0.0573101 1.76 0.00191246 0.00135394 2.54817 0.0712431 8.66309 -1.69709 6.34591 -30 6 12 21.2927 0.168962 1.66151 2 11 0 10 0 2 13
1 32 3109 149 608 0 0.033411 1.16639 0.00162013 0.00179837 0.00172096 -0.0785976 3.68075 5.61516 5.61516 -30 6 12 28.1295 0.0392114 1.09476 3 1 0 0 1 5 1
1 32 3109 549 610 1 0.218196 0.375275 0.000438254 0.000932169 0.315814 -0.0496987 3.28863 -0.230582 0.546836 2.86536 5 10 21.6869 0.471112 0.309971 2 1 0 0 1 3 1
1 32 3109 533 611 0 0.114592 0.205727 0.000362378 0.00115635 0.000311388 -0.0631982 4.94054 -4.80596 6.7253 -30 6 12 20.1425 -0.0808173 0.214434 2 1 0 0 1 3 1
1 32 3109 449 612 0 0.539306 1.09253 0.000649459 0.000466196 27.3612 0.0258786 8.39708 6.37373 6.37373 4.63855 5 10 19.5608 0.529854 1.15789 2 1 0 0 1 2 1
1 32 3109 160 614 0 0.172966 1.26206 0.00133062 0.00133123 6.40613e-05 -0.055097 3.61524 6.81177 6.81177 -30 5 10 20.932 0.166474 1.19025 2 1 0 0 1 2 3
1 32 3109 200 614 0 0.00146201 1.20529 0.00191054 0.00203761 3.99451e-05 0.082922 2.70407 -2.77786 5.56169 -30 5 10 20.932 0.166474 1.19025 2 1 0 0 1 3 3
1 32 3109 203 614 0 0.110867 1.18874 0.00142776 0.00150113 3.56564e-06 0.0681759 2.60398 -2.37757 6.08108 -30 5 10 20.932 0.166474 1.19025 2 1 0 0 1 3 3
1 32 3109 359 617 0 0.0285601 0.5405 0.000791914 0.00141524 0.00662258 -0.0775131 1.76153 6.00929 6.00929 -30 6 12 28.7878 0.00471328 0.55341 3 1 0 0 1 4 3
1 32 3109 371 617 0 0.471314 0.650229 0.000542511 0.000594736 0.000333236 -0.0280144 2.15291 0.714812 5.72967 -30 6 12 28.7878 0.00471328 0.55341 3 1 0 0 1 5 3
1 32 3109 376 617 0 0.965278 0.666049 0.000419963 0.000211618 0.000379337 0.00890147 2.11199 1.13731 4.03099 -30 6 12 28.7878 0.00471328 0.55341 3 1 0 0 1 5 3
1 32 3109 4257 620 0 1.92603 2.06629 0.0387043 0.00033456 0.000363577 -0.00202972 24.4 -2.33749 2.02926 4.44981 5 10 21.1475 0.0119151 2.03614 2 6 0 2 0 3 8
1 32 3109 2460 621 0 0.185884 1.85788 0.0014321 0.00106241 9.01262e-08 0.0521763 7.63211 -0.210674 2.3669 1.7775 5 10 20.898 0.101934 1.79973 2 18 0 0 0 2 20
1 32 3109 422 627 0 -0.0412704 1.36641 0.00164183 0.00171773 29.3711 -0.0974041 8.64684 -3.48927 6.21638 -30 5 10 20.4926 0.0362876 1.38911 2 1 0 0 1 3 1
1 32 3109 4416 629 0 -0.0213143 2.05601 0.00163625 0.00140272 226.488 0.0629031 25.65 6.21434 6.21434 4.73727 5 10 25.4899 -0.0087147 2.1069 3 5 0 0 1 1 6
1 32 3109 1153 635 0 0.0906721 1.79702 0.00139674 0.00121237 0.00341154 -0.0721886 4.53663 5.11933 5.11933 -30 5 10 20.8023 -0.186461 1.78271 2 1 0 0 1 1 1
1 32 3109 200 636 0 0.00146201 1.20529 0.00191054 0.00203761 3.99451e-05 0.082922 2.70407 -1.05454 5.56169 -30 6 12 27.4195 0.12504 1.11046 3 1 0 0 1 3 4
1 32 3109 203 636 0 0.110867 1.18874 0.00142776 0.00150113 3.56564e-06 0.0681759 2.60398 6.08108 6.08108 -30 6 12 27.4195 0.12504 1.11046 3 1 0 0 1 3 4
1 32 3109 210 636 0 -0.000880679 1.04373 0.00160069 0.00191413 1.40165e-05 0.0870008 3.6637 -1.01727 6.78539 -30 6 12 27.4195 0.12504 1.11046 3 1 0 0 1 2 4
1 32 3109 220 636 0 -0.0827016 1.13165 0.00201623 0.00233253 0.000306322 0.103806 3.43536 -1.80174 5.97452 -30 6 12 27.4195 0.12504 1.11046 3 1 0 0 1 3 4
